GOCI2_Latitude,GOCI2_Longitude,Himawari_Latitude,Himawari_Longitude,Chlorophyll,Albedo_01,Albedo_02,Albedo_03,Albedo_04
28.590008,136.76749,28.59,136.77,0.11643366,0.122999996,0.083799995,0.033,0.0202
29.426083,135.6474,29.43,135.65,0.08997244,0.1117,0.0731,0.026999999,0.011899999
33.22378,125.69493,33.22,125.69,0.5385778,0.1105,0.0784,0.033,0.0143
30.317177,132.098,30.32,132.1,0.19750328,0.1129,0.0778,0.0313,0.012499999
33.170193,140.32115,33.17,140.32,0.117282264,0.11229999,0.0749,0.0312,0.017199999
27.803514,136.59981,27.800001,136.6,0.084808744,0.1064,0.0689,0.0256,0.0095
24.9529,134.57048,24.95,134.57,0.14432615,0.115899995,0.0761,0.033,0.0149
37.753155,130.1389,37.75,130.14,0.49139568,0.17999999,0.16939999,0.116299994,0.092099994
24.669825,130.42024,24.67,130.42,0.15628347,0.148,0.1117,0.0663,0.061199997
29.360527,129.34131,29.36,129.34,0.15166704,0.1278,0.087299995,0.04,0.0202
43.075768,135.92453,43.08,135.92,0.3493146,0.1343,0.0951,0.0425,0.0232
27.966373,135.63629,27.970001,135.64,0.05923987,0.111099996,0.0707,0.0273,0.0106999995
26.137028,128.81084,26.140001,128.81,0.117728226,0.1515,0.1153,0.0712,0.0535
34.53904,141.4333,34.54,141.43,0.14198875,0.1087,0.0713,0.0256,0.0106999995
28.13549,130.54529,28.140001,130.55,0.16621555,0.1646,0.1206,0.0677,0.0517
26.503172,136.99223,26.5,136.99,0.075478904,0.107,0.070099995,0.028199999,0.0137
38.004086,143.0843,38.0,143.08,0.32019362,0.1147,0.0796,0.031,0.0137
27.80918,132.20667,27.810001,132.21,0.084009185,0.1087,0.0713,0.0266,0.0095
33.53011,123.22534,33.53,123.23,0.6776465,0.11229999,0.0802,0.0334,0.015999999
46.587376,139.75627,46.59,139.76,0.48731026,0.13669999,0.099199995,0.0437,0.022
28.772684,136.71283,28.77,136.71,0.100147516,0.1117,0.0731,0.028199999,0.0106999995
32.97956,126.3127,32.98,126.31,0.48901644,0.5699,0.51159996,0.52309996,0.58529997
38.55869,142.20065,38.56,142.2,0.73575824,0.1266,0.092099994,0.0414,0.0202
37.140976,141.09326,37.14,141.09,0.6786415,0.1188,0.0862,0.037,0.0178
26.371405,130.36981,26.37,130.37,0.08310097,0.111099996,0.0731,0.0273,0.012499999
37.176537,136.2117,37.18,136.21,0.33618712,0.1343,0.0963,0.046099998,0.0244
36.73146,140.89299,36.73,140.89,0.4419838,0.1188,0.085,0.0343,0.015999999
29.481653,129.51466,29.48,129.51,0.15934834,0.1248,0.0862,0.0376,0.0202
27.317774,136.29468,27.32,136.29,0.08474911,0.1099,0.0713,0.029099999,0.0137
29.542377,125.0711,29.54,125.07,0.27993724,0.1206,0.085,0.038599998,0.019
31.85534,136.27951,31.86,136.28,0.20292556,0.107,0.0725,0.0288,0.011899999
34.160618,123.321175,34.16,123.32,0.45366907,0.115899995,0.0826,0.0374,0.0154
30.151503,123.66522,30.15,123.67,0.4820125,0.12239999,0.0879,0.041899998,0.0208
29.295033,131.28845,29.300001,131.29,0.11883764,0.1129,0.0755,0.0296,0.0131
29.806984,124.6708,29.810001,124.67,0.39414364,0.1171,0.083799995,0.039499998,0.022
27.707874,131.80194,27.710001,131.8,0.10379106,0.12719999,0.0832,0.0409,0.022
43.280464,135.0441,43.28,135.04,0.5298251,0.12,0.086799994,0.0354,0.0154
26.904467,137.78053,26.9,137.78,0.09776259,0.1105,0.073699996,0.031,0.011899999
28.766516,136.48314,28.77,136.48,0.08540853,0.1099,0.0707,0.026899999,0.0095
26.201633,134.29764,26.2,134.3,0.09657982,0.1806,0.1581,0.1261,0.1343
29.785261,135.5331,29.79,135.53,0.10331073,0.1105,0.071899995,0.0279,0.011899999
32.28935,136.65402,32.29,136.65,0.17450003,0.1153,0.0832,0.0422,0.021399999
31.415396,132.5837,31.42,132.58,0.12913808,0.114099994,0.077199996,0.031,0.0131
30.280807,137.35509,30.28,137.36,0.25948408,0.1087,0.0713,0.0312,0.0149
30.500362,130.7959,30.5,130.8,0.21182634,0.1349,0.0969,0.046499997,0.0279
31.91253,129.02812,31.91,129.03,0.24360748,0.1147,0.0796,0.0328,0.017199999
34.33915,123.42502,34.34,123.43,0.5156887,0.117699996,0.0844,0.038,0.0196
35.748108,134.81705,35.75,134.82,0.322583,0.1182,0.0832,0.0352,0.017199999
31.44227,133.59644,31.44,133.6,0.12836,0.15089999,0.1046,0.07,0.0499
33.022152,133.78831,33.02,133.79,0.3027792,0.1349,0.0975,0.0466,0.0267
31.798414,141.02223,31.800001,141.02,0.10730574,0.1153,0.0731,0.030299999,0.0089
31.874617,123.532,31.87,123.53,1.6784074,0.13849999,0.107599996,0.0523,0.0273
30.278101,129.02266,30.28,129.02,0.22978388,0.1295,0.0915,0.0426,0.024999999
26.01862,130.7117,26.02,130.71,0.077975534,0.1171,0.078999996,0.033299997,0.022
24.360521,139.03015,24.36,139.03,0.07300835,0.1105,0.0725,0.0275,0.0101
25.24737,130.94632,25.25,130.95,0.059677087,0.1117,0.0743,0.033,0.012499999
24.33231,134.88078,24.33,134.88,0.0814671,0.1218,0.083799995,0.039499998,0.0279
24.424707,135.6735,24.42,135.67,0.062315997,0.105799995,0.067099996,0.0245,0.011299999
34.36866,137.82483,34.37,137.82,0.15738194,0.115899995,0.078999996,0.0325,0.0131
26.682234,141.42517,26.68,141.43,0.09706776,0.1081,0.070099995,0.0256,0.0106999995
31.580982,137.80415,31.58,137.8,0.16925362,0.107599996,0.071899995,0.0266,0.0101
28.265095,141.20515,28.27,141.20999,0.10008045,0.107,0.0689,0.0279,0.0089
35.480724,123.88728,35.48,123.89,0.44554305,0.119399995,0.0862,0.038,0.0178
36.39291,142.28384,36.39,142.28,0.3028213,0.122999996,0.0814,0.036,0.0178
29.194574,135.95352,29.19,135.95,0.06425444,0.1087,0.0707,0.0254,0.0083
25.398342,133.76256,25.4,133.76,0.014934651,0.1105,0.071899995,0.0312,0.012499999
26.114597,139.28276,26.11,139.28,0.086614475,0.109299995,0.0731,0.0278,0.012499999
40.691154,142.30461,40.690002,142.3,0.5494761,0.1301,0.0933,0.0416,0.0202
38.649517,135.1857,38.65,135.19,0.2722053,0.1188,0.0826,0.033099998,0.0154
24.3403,137.51323,24.34,137.51,0.06862143,0.1046,0.066599995,0.024699999,0.0106999995
24.792397,128.12572,24.79,128.13,0.08697756,0.117699996,0.0796,0.0328,0.0143
32.400818,140.80319,32.4,140.8,0.03749234,0.1147,0.076699995,0.0312,0.015999999
30.544987,123.3055,30.54,123.31,1.2619697,0.1171,0.085599996,0.0413,0.022
46.04894,139.91971,46.05,139.92,0.42080593,0.1343,0.0963,0.04,0.0166
32.038113,128.915,32.04,128.91,0.20958033,0.1135,0.0778,0.033099998,0.0149
32.31349,138.01031,32.309998,138.01,0.18058833,0.107,0.071899995,0.025999999,0.011299999
45.797962,139.06808,45.8,139.07,0.57563657,0.1319,0.0945,0.0413,0.017199999
26.262564,129.9381,26.26,129.94,0.08975883,0.114099994,0.0749,0.029299999,0.011899999
32.904842,141.51566,32.9,141.52,0.08973639,0.1081,0.0695,0.024699999,0.0089
35.52743,126.189384,35.53,126.19,2.8202424,0.1182,0.0885,0.038799997,0.015999999
43.933857,135.93988,43.93,135.94,0.4699182,0.12239999,0.0874,0.0358,0.015999999
26.856363,135.25916,26.86,135.26,0.07905935,0.107,0.070099995,0.0264,0.0106999995
32.749153,129.53172,32.75,129.53,0.2612367,0.1266,0.0909,0.0422,0.0244
26.82005,130.62645,26.82,130.63,0.10020861,0.1206,0.0832,0.0357,0.0166
34.898834,138.54668,34.9,138.55,0.42656443,0.1147,0.081999995,0.0297,0.011899999
30.837982,126.34074,30.84,126.34,0.32517448,0.117699996,0.085,0.0404,0.0196
26.35421,133.66296,26.35,133.66,0.05387782,0.1117,0.0725,0.030199999,0.0143
34.333134,140.81566,34.33,140.82,0.5638639,0.119399995,0.0826,0.041899998,0.0279
35.085793,128.65509,35.09,128.66,2.2506614,0.122999996,0.0927,0.0446,0.0398
29.151018,130.44763,29.15,130.45,0.17404568,0.1284,0.0909,0.0414,0.0208
30.118109,124.7275,30.12,124.73,0.2873732,0.1295,0.0933,0.0481,0.0321
33.224,127.44645,33.22,127.45,0.30612373,0.114099994,0.0796,0.0339,0.0166
38.252888,123.41925,38.25,123.42,0.6868553,0.1486,0.115899995,0.0628,0.0398
29.814322,125.35107,29.810001,125.35,0.24066024,0.1218,0.086799994,0.0382,0.021399999
34.526657,128.94424,34.53,128.94,0.46518186,0.1135,0.0796,0.0348,0.0143
32.75898,132.02344,32.760002,132.02,0.54031163,0.11229999,0.0802,0.0348,0.019
37.82601,141.4698,37.83,141.47,0.3403533,0.126,0.0897,0.0385,0.0202
36.05749,143.39282,36.06,143.39,0.1235124,0.1165,0.076699995,0.0284,0.0101
30.990217,136.9537,30.99,136.95,0.18125418,0.1064,0.0713,0.0278,0.0101
26.986263,135.23994,26.99,135.24,0.075949326,0.109299995,0.0713,0.0264,0.0101
25.542448,131.57922,25.54,131.58,0.06114363,0.107599996,0.0707,0.0279,0.011899999
34.645992,140.605,34.65,140.6,0.4734105,0.102199994,0.0707,0.0266,0.0101
31.682112,132.15974,31.68,132.16,0.2307441,0.121199995,0.0844,0.037,0.017199999
31.16998,136.6549,31.17,136.65,0.4950696,0.33449998,0.33929998,0.2897,0.3108
32.024673,142.84465,32.02,142.84,0.09259904,0.1105,0.0713,0.0254,0.0089
43.6555,136.41118,43.66,136.41,0.32230678,0.1325,0.0933,0.0392,0.0166
32.61937,136.97716,32.620003,136.98,0.1916728,0.1046,0.0707,0.0264,0.0083
33.012726,138.76007,33.010002,138.76,0.10995791,0.1081,0.071899995,0.0256,0.0095
28.541616,140.40134,28.54,140.4,0.14261706,0.14199999,0.098,0.053299997,0.0499
31.065197,125.10931,31.07,125.11,0.46061385,0.1432,0.1147,0.060799997,0.0576
29.131477,134.97037,29.130001,134.97,0.12152341,0.2109,0.1699,0.106199995,0.139
33.691418,128.18747,33.690002,128.19,0.27525932,0.114099994,0.0796,0.0334,0.015999999
30.110619,127.27513,30.11,127.28,0.2253418,0.1153,0.0796,0.033099998,0.0154
25.631449,133.95148,25.630001,133.95,0.050604545,0.109299995,0.0713,0.0267,0.0106999995
31.311462,135.2655,31.31,135.27,0.18147361,0.1129,0.077199996,0.031,0.011899999
30.529825,134.14096,30.53,134.14,0.1281284,0.1278,0.086799994,0.0371,0.0196
30.93378,138.32169,30.93,138.32,0.15088339,0.1052,0.0695,0.024799999,0.0071
37.920525,129.52283,37.92,129.52,0.4718209,0.115899995,0.0826,0.0348,0.0137
43.120598,135.57825,43.12,135.58,0.5064203,0.12539999,0.0897,0.037699997,0.0178
29.172476,136.56094,29.17,136.56,0.094325274,0.1087,0.0695,0.0251,0.0106999995
25.855885,127.95711,25.86,127.96,0.087223284,0.1182,0.0796,0.033,0.0154
32.54505,124.11466,32.550003,124.11,0.8958906,0.1165,0.085599996,0.041899998,0.0244
35.065445,143.42833,35.07,143.43,0.12322471,0.139,0.1105,0.048699997,0.0547
30.922033,132.25278,30.92,132.25,0.21421358,0.107,0.0731,0.0273,0.0101
31.013956,123.80515,31.01,123.81,1.0611056,0.1236,0.0927,0.0458,0.0256
28.267807,126.69939,28.27,126.7,0.11881517,0.1064,0.0713,0.026999999,0.0106999995
28.52653,143.31213,28.53,143.31,0.08461497,0.1117,0.0749,0.0308,0.0166
27.796768,140.7215,27.800001,140.72,0.10402438,0.109299995,0.0743,0.030599998,0.0166
26.618046,132.25793,26.62,132.26,0.074495986,0.105799995,0.0683,0.0251,0.0095
28.397892,129.78369,28.4,129.78,0.19310826,0.117699996,0.0814,0.035499997,0.019
27.687037,134.77304,27.69,134.77,0.06980369,0.1099,0.0713,0.0257,0.011299999
34.0387,143.4366,34.04,143.44,0.1068102,0.111099996,0.0731,0.0264,0.0101
25.14249,133.61165,25.140001,133.61,0.054125063,0.115899995,0.0778,0.0319,0.0154
26.020664,134.69551,26.02,134.7,0.06997416,0.111099996,0.0713,0.0287,0.0101
38.955853,136.15048,38.96,136.15,0.33121553,0.1171,0.081999995,0.033299997,0.015999999
26.571787,129.88194,26.57,129.88,0.111928,0.1248,0.100999996,0.0559,0.030299999
41.302692,143.11053,41.3,143.11,0.3977926,0.12889999,0.0909,0.0426,0.0184
31.890154,136.26372,31.890001,136.26,0.19854496,0.107599996,0.0725,0.0287,0.0095
32.59817,129.50995,32.6,129.51,0.28122184,0.1188,0.085,0.0379,0.0208
28.522999,141.6943,28.52,141.69,0.09626595,0.1087,0.0725,0.027199998,0.011899999
28.085205,132.37518,28.09,132.38,0.09309611,0.107,0.070099995,0.0263,0.0101
29.645227,133.9601,29.65,133.96,0.13611338,0.1248,0.0844,0.0365,0.0196
41.37091,132.9778,41.37,132.98,0.53090495,0.12719999,0.0909,0.0429,0.024999999
27.709158,140.86563,27.710001,140.87,0.091027975,0.1486,0.1081,0.072299995,0.0689
27.796465,136.8709,27.800001,136.87,0.08617649,0.1046,0.0683,0.0251,0.0071
29.849463,139.22643,29.85,139.23,0.098859385,0.1081,0.0695,0.025999999,0.0095
29.068918,123.43802,29.07,123.44,0.3086501,0.12,0.085,0.0379,0.019
26.200745,142.25027,26.2,142.25,0.06850627,0.115899995,0.0761,0.0334,0.0202
25.630274,129.36116,25.630001,129.36,0.08886319,0.115899995,0.078999996,0.0313,0.0143
31.787188,140.0478,31.79,140.05,0.09955358,0.1099,0.0725,0.0263,0.0095
26.937578,133.68492,26.94,133.68,0.06865159,0.1052,0.0683,0.0256,0.0095
31.207542,131.45543,31.210001,131.46,0.27806863,0.13669999,0.099199995,0.0475,0.0256
34.71335,128.81355,34.71,128.81,0.5756113,0.1147,0.081999995,0.036199998,0.019
28.31064,142.33582,28.310001,142.34,0.09636832,0.107,0.0683,0.0244,0.0101
32.19558,141.31686,32.2,141.32,0.083144635,0.109299995,0.070099995,0.025999999,0.0083
24.756653,138.10231,24.76,138.1,0.09347729,0.109299995,0.0713,0.026999999,0.0137
26.29278,128.94206,26.29,128.94,0.14725918,0.121199995,0.081999995,0.036,0.019
32.37742,138.70998,32.38,138.71,0.21104181,0.1046,0.0713,0.026999999,0.0089
34.010536,142.90454,34.010002,142.9,0.13371032,0.109299995,0.071899995,0.0264,0.0106999995
24.574385,135.18529,24.57,135.19,0.058638144,0.1052,0.0677,0.0251,0.0089
33.705177,139.1719,33.71,139.17,0.11487167,0.1147,0.0778,0.029099999,0.023799999
37.47534,129.68127,37.48,129.68,0.49851802,0.1165,0.0832,0.0345,0.0149
31.224686,134.09007,31.220001,134.09,0.16727044,0.1278,0.0885,0.0392,0.0184
32.195568,138.74158,32.2,138.74,0.158691,0.107599996,0.0725,0.0267,0.011899999
28.4266,142.54288,28.43,142.54,0.08078228,0.1117,0.0731,0.0278,0.0143
37.016563,126.17165,37.02,126.17,2.6826146,0.1218,0.0903,0.0401,0.0178
37.644653,141.39557,37.64,141.4,0.33591205,0.122999996,0.0879,0.0379,0.019
31.042065,123.54956,31.04,123.55,1.0519712,0.1236,0.0915,0.0453,0.024999999
41.687496,141.75394,41.690002,141.75,0.32426178,0.1462,0.1087,0.0526,0.0309
30.365955,131.73608,30.37,131.74,0.21434073,0.107599996,0.0725,0.028199999,0.0131
29.509045,129.16609,29.51,129.17,0.14373559,0.1379,0.0963,0.0475,0.0273
27.91819,125.84713,27.92,125.85,0.14015386,0.1064,0.0713,0.0273,0.011899999
29.081133,132.39185,29.08,132.39,0.17664117,0.1301,0.0909,0.040999997,0.022599999
40.426743,131.26833,40.43,131.27,0.4824858,0.124199994,0.089099996,0.0382,0.0184
32.589184,142.58075,32.59,142.58,0.146347,0.1153,0.0761,0.029,0.0154
37.816696,129.72148,37.82,129.72,0.45367643,0.1171,0.0826,0.0339,0.0154
24.848854,129.40804,24.85,129.41,0.0795513,0.1153,0.0761,0.030299999,0.0131
30.668476,128.32455,30.67,128.32,0.1742244,0.1087,0.0743,0.0287,0.0101
24.181028,136.77516,24.18,136.78,0.06461204,0.105799995,0.067099996,0.0251,0.0089
24.969189,128.57703,24.970001,128.58,0.21498679,0.1188,0.0802,0.031799998,0.017199999
28.789228,123.542366,28.79,123.54,0.42509305,0.3238,0.2959,0.2607,0.30539998
26.830338,138.06198,26.83,138.06,0.0887908,0.1081,0.0713,0.0296,0.0095
28.133127,132.52371,28.130001,132.52,0.11034131,0.105799995,0.0695,0.0267,0.0095
31.982615,123.88391,31.98,123.88,1.8783017,0.1349,0.103999995,0.0492,0.0244
24.504883,125.80713,24.5,125.81,0.08369021,0.1634,0.12719999,0.0774,0.0897
28.357162,128.6371,28.36,128.64,0.11392342,0.109299995,0.0731,0.0288,0.011299999
32.084057,143.28287,32.08,143.28,0.1013751,0.109299995,0.0725,0.0263,0.0089
27.665539,129.56145,27.67,129.56,0.11111444,0.1182,0.0808,0.0374,0.017199999
27.163927,134.07936,27.16,134.08,0.08433829,0.124199994,0.089099996,0.0475,0.0422
27.164001,140.4266,27.16,140.43,0.093057305,0.114099994,0.0778,0.0349,0.0184
37.802593,135.29662,37.8,135.3,0.2656052,0.115899995,0.0802,0.0327,0.0149
26.98238,132.52867,26.980001,132.53,0.22925979,0.107,0.0689,0.0253,0.0106999995
24.761316,134.93532,24.76,134.94,0.030669998,0.115899995,0.0749,0.0313,0.0154
33.635727,126.98074,33.64,126.98,0.3510828,0.1295,0.0933,0.047799997,0.030299999
30.85784,130.69937,30.86,130.7,0.21154222,0.119399995,0.0832,0.0348,0.0178
27.373566,134.34477,27.37,134.34,0.07578423,0.107599996,0.070099995,0.025799999,0.0101
29.685755,123.519196,29.69,123.52,0.61839396,0.1319,0.099199995,0.0524,0.0357
37.36349,135.03288,37.36,135.03,0.27159426,0.1182,0.0826,0.0339,0.0154
39.394802,139.56447,39.39,139.56,0.29987216,0.15089999,0.1129,0.0591,0.0404
32.695503,132.24081,32.7,132.24,0.2941198,0.1165,0.0832,0.0337,0.0154
34.993484,140.82715,34.99,140.83,0.59307146,0.107599996,0.0761,0.033299997,0.0196
27.719517,127.22928,27.720001,127.23,0.10974254,0.1087,0.0713,0.0285,0.0101
34.227192,128.10332,34.23,128.1,0.52014744,0.1153,0.0826,0.0365,0.019
26.967295,131.893,26.970001,131.89,0.08087299,0.1064,0.070099995,0.0257,0.0101
36.313053,141.83638,36.31,141.84,0.19168383,0.1117,0.0743,0.0273,0.0095
33.330235,124.8841,33.33,124.88,0.53407013,0.115899995,0.0826,0.0371,0.015999999
24.996124,127.29056,25.0,127.29,0.09915228,0.12539999,0.085599996,0.038599998,0.019
32.83977,140.21452,32.84,140.20999,0.10509755,0.114099994,0.0743,0.026999999,0.0101
36.72587,125.4828,36.73,125.48,1.09489,0.1171,0.0862,0.0365,0.0178
24.097528,128.72664,24.1,128.73,0.06767426,0.1278,0.0915,0.0449,0.0345
28.76323,125.371376,28.76,125.37,0.21181165,0.1147,0.0802,0.0337,0.0154
27.25429,142.78896,27.25,142.79,0.041361757,0.1117,0.0743,0.0349,0.019
29.603443,139.63895,29.6,139.64,0.12987632,0.1153,0.081999995,0.0438,0.0106999995
27.096216,129.72087,27.1,129.72,0.11562742,0.121199995,0.0826,0.037,0.015999999
29.251726,135.83029,29.25,135.83,0.07776384,0.109299995,0.0713,0.0263,0.0095
33.78934,130.28589,33.79,130.29,0.5339003,0.14379999,0.105799995,0.0554,0.0339
32.099503,126.36097,32.1,126.36,0.27089044,0.122999996,0.087299995,0.038599998,0.019
33.615353,142.20517,33.620003,142.20999,0.116390854,0.1081,0.0713,0.0267,0.0095
34.6397,142.18356,34.64,142.18,0.11921141,0.1135,0.0749,0.0275,0.0101
29.346163,126.19041,29.35,126.19,0.30243602,0.1153,0.0814,0.0358,0.015999999
24.301245,131.91724,24.300001,131.92,0.094574004,0.1188,0.0802,0.038,0.0202
32.72651,137.34183,32.73,137.34,0.1928923,0.105799995,0.070099995,0.0253,0.0083
32.167927,137.4547,32.17,137.45,0.38938558,0.1052,0.0725,0.0275,0.011299999
34.71698,129.15498,34.72,129.15,0.29469886,0.13669999,0.1028,0.0625,0.051099997
34.668816,130.3701,34.67,130.37,0.32379067,0.2401,0.2121,0.1713,0.1628
38.91894,143.34003,38.92,143.34,0.30807638,0.12239999,0.086799994,0.0371,0.0166
25.78447,131.97461,25.78,131.97,0.07132416,0.1087,0.0707,0.029,0.011299999
33.564224,140.85097,33.559998,140.85,0.11289539,0.1087,0.071899995,0.0251,0.0083
31.746893,131.86067,31.75,131.86,0.21702921,0.115899995,0.081999995,0.033999998,0.0149
25.94588,133.5871,25.95,133.59,0.09060079,0.1052,0.067099996,0.025799999,0.0101
29.517124,125.60165,29.52,125.6,0.2794922,0.1182,0.0832,0.037,0.0184
33.932034,125.962036,33.93,125.96,0.57740283,0.1105,0.077199996,0.033,0.0131
32.69328,123.40071,32.690002,123.4,1.469267,0.115899995,0.0844,0.038799997,0.017199999
38.82332,137.68817,38.82,137.69,0.5271592,0.14739999,0.105799995,0.0587,0.0398
43.644836,135.88792,43.64,135.89,0.54194957,0.12239999,0.086799994,0.036,0.015999999
32.056984,129.55827,32.059998,129.56,0.2816946,0.1171,0.081999995,0.0346,0.015999999
29.340363,130.15665,29.34,130.16,0.15589376,0.1325,0.092099994,0.043399997,0.022
28.11599,124.79121,28.12,124.79,0.23397401,0.1087,0.0749,0.030499998,0.0137
34.774075,141.0399,34.77,141.04,0.27273634,0.1052,0.071899995,0.0267,0.0101
29.020193,129.77087,29.02,129.77,0.15871274,0.1218,0.085,0.038599998,0.0202
26.175848,138.78613,26.18,138.79,0.12889102,0.13849999,0.0998,0.0559,0.0368
25.08318,131.97467,25.08,131.97,0.1643724,0.111099996,0.0725,0.028099999,0.0131
34.514782,135.3261,34.510002,135.33,0.42761183,0.1854,0.1533,0.1105,0.1087
35.275887,140.96646,35.28,140.97,0.52713203,0.1034,0.0713,0.027199998,0.0101
31.662617,133.82947,31.66,133.83,0.13938871,0.121199995,0.083799995,0.035099998,0.017199999
35.973244,123.74437,35.97,123.74,0.53845507,0.122999996,0.0879,0.038799997,0.0184
25.547674,131.5616,25.550001,131.56,0.06347455,0.1081,0.070099995,0.0266,0.0106999995
30.433468,140.72856,30.43,140.73,0.10299676,0.1129,0.0743,0.0299,0.0131
27.500902,124.04797,27.5,124.05,0.26552325,0.1099,0.0778,0.0327,0.0143
30.100105,130.4001,30.1,130.4,0.23821908,0.1313,0.095699996,0.0446,0.0256
26.382774,133.84734,26.380001,133.85,0.084687255,0.107,0.0689,0.0253,0.0089
31.13504,129.26546,31.140001,129.27,0.22665875,0.114099994,0.0796,0.032199997,0.0154
32.666607,130.4617,32.67,130.46,1.9086919,0.1129,0.0826,0.0385,0.019
28.19966,128.02415,28.2,128.02,0.102703735,0.1593,0.1165,0.0844,0.0689
31.172382,138.58025,31.17,138.58,0.15332071,0.1046,0.070099995,0.026099999,0.0095
33.55089,136.32552,33.550003,136.33,0.38710076,0.114099994,0.0784,0.031799998,0.0149
39.52549,133.40796,39.53,133.41,0.4229024,0.2615,0.23349999,0.1848,0.1979
29.383717,123.30706,29.380001,123.31,0.8247184,0.124199994,0.092099994,0.044099998,0.0232
27.90149,136.13919,27.9,136.14,0.08861073,0.107,0.0689,0.0267,0.0095
34.352417,127.59226,34.35,127.59,1.8199393,0.122999996,0.093899995,0.0409,0.0184
25.893398,127.740746,25.890001,127.74,0.116091676,0.115899995,0.0802,0.0343,0.015999999
31.004961,133.20256,31.0,133.2,0.13473734,0.12239999,0.0844,0.035099998,0.0208
36.6021,125.40359,36.6,125.4,0.96448374,0.1171,0.0832,0.0352,0.0149
32.188934,126.83401,32.190002,126.83,0.23433429,0.117699996,0.0832,0.0371,0.017199999
28.691452,126.70032,28.69,126.7,0.039221104,0.107599996,0.073699996,0.0327,0.011899999
29.820892,130.65594,29.82,130.66,0.17961647,0.1396,0.098,0.0517,0.0273
46.223854,140.29367,46.22,140.29,0.43428367,0.1325,0.0951,0.0394,0.0184
32.823006,124.97204,32.82,124.97,0.6911512,0.11229999,0.0814,0.0348,0.0154
32.998577,141.68146,33.0,141.68,0.09301678,0.109299995,0.0707,0.0256,0.0083
30.48498,123.63136,30.48,123.63,1.7241107,0.115899995,0.083799995,0.0403,0.0202
28.244871,123.69042,28.24,123.69,0.33940732,0.114099994,0.0808,0.033999998,0.0166
27.097404,127.50082,27.1,127.5,0.10053785,0.1147,0.078999996,0.0368,0.0154
33.22954,135.10077,33.23,135.1,0.33746755,0.1301,0.0927,0.0426,0.0256
32.426105,124.62886,32.43,124.63,0.6528774,0.1331,0.1004,0.0548,0.0315
36.509075,135.89758,36.510002,135.9,0.31896737,0.1248,0.089099996,0.0394,0.0184
35.01032,142.8445,35.010002,142.84,0.11799971,0.1135,0.0743,0.0276,0.011899999
32.65666,138.7816,32.66,138.78,0.0934897,0.1105,0.0707,0.0257,0.0101
24.017368,137.06525,24.02,137.07,0.12627642,0.103999995,0.0648,0.0241,0.0077
32.37968,134.79062,32.38,134.79,0.16199206,0.14019999,0.0986,0.046499997,0.026099999
27.929716,141.64171,27.93,141.64,0.09434732,0.105799995,0.0689,0.023899999,0.0089
32.871635,133.0435,32.870003,133.04,0.28071702,0.124199994,0.0879,0.039699998,0.022
31.049053,126.9176,31.050001,126.92,0.37645155,0.119399995,0.0862,0.0367,0.021399999
30.688898,140.87549,30.69,140.88,0.22721453,0.12889999,0.0933,0.0536,0.0273
38.58487,129.37526,38.58,129.38,0.5490849,0.12889999,0.092099994,0.0425,0.0208
29.69281,137.11989,29.69,137.12,0.12777916,0.107599996,0.071899995,0.0276,0.011299999
27.866688,135.12924,27.87,135.13,0.07024448,0.1129,0.0749,0.029299999,0.0154
31.5969,125.24128,31.6,125.24,0.51245964,0.1426,0.1046,0.061199997,0.0357
34.608208,141.27039,34.61,141.27,0.13610642,0.1087,0.071899995,0.025999999,0.0089
28.594988,129.93893,28.59,129.94,0.19054407,0.1182,0.0808,0.0346,0.015999999
28.065493,134.46869,28.07,134.47,0.10721337,0.1135,0.0749,0.0287,0.0106999995
38.399982,134.4487,38.4,134.45,0.32644188,0.1349,0.099199995,0.0499,0.0339
39.22609,143.01408,39.23,143.01,0.35520616,0.1313,0.0945,0.042799998,0.021399999
32.930042,135.2187,32.93,135.22,0.23962317,0.1171,0.0808,0.035499997,0.0178
38.425964,136.59154,38.43,136.59,0.26036984,0.12719999,0.089099996,0.0392,0.0184
33.892014,142.15886,33.89,142.16,0.2764703,0.117699996,0.0874,0.0337,0.026099999
25.774813,129.6628,25.77,129.66,0.091547035,0.117699996,0.0713,0.0416,0.0095
32.04579,132.36906,32.050003,132.37,0.19442256,0.1765,0.1432,0.0885,0.0826
26.58186,134.1039,26.58,134.1,0.008059652,0.1064,0.0683,0.024999999,0.0106999995
29.221445,137.19278,29.220001,137.19,0.13297847,0.1182,0.077199996,0.0394,0.017199999
25.59545,138.65265,25.6,138.65,0.08638851,0.1105,0.0725,0.0319,0.011299999
38.798016,135.11742,38.8,135.12,0.31174934,0.117699996,0.081999995,0.0339,0.0143
26.671183,124.271126,26.67,124.27,0.14977887,0.17289999,0.14909999,0.1065,0.1165
27.319702,124.21903,27.32,124.22,0.30624294,0.122999996,0.0862,0.0502,0.030299999
30.178118,125.688545,30.18,125.69,0.3174872,0.1182,0.0844,0.0376,0.0196
33.93047,127.45892,33.93,127.46,0.3961215,0.114099994,0.0814,0.0354,0.017199999
33.383644,142.30923,33.38,142.31,0.12001499,0.109299995,0.071899995,0.025999999,0.0077
31.05018,139.11153,31.050001,139.11,0.18121028,0.1105,0.0743,0.0279,0.011299999
31.142029,131.11269,31.140001,131.11,0.3278739,0.124199994,0.0903,0.0411,0.022599999
