Albedo_01,Albedo_02,Albedo_03,Albedo_04,Chlorophyll
0.12239999,0.0903,0.043199997,0.0232,0.6638146
0.1278,0.089099996,0.0409,0.022,0.16746826
0.115899995,0.0778,0.0328,0.0149,0.09630205
0.111099996,0.0731,0.0275,0.0089,0.13396275
0.1248,0.0909,0.0426,0.024999999,0.43111214
0.1533,0.1182,0.072,0.051099997,0.37284008
0.115899995,0.0808,0.0346,0.0166,0.24814516
0.1153,0.0778,0.031799998,0.0143,0.09052944
0.107,0.0695,0.026099999,0.011299999,0.093191296
0.124199994,0.0879,0.0403,0.022,0.41517216
0.12889999,0.1016,0.0603,0.0357,0.2349774
0.1087,0.0749,0.0336,0.015999999,0.19633384
0.1064,0.0707,0.027199998,0.011299999,0.22419445
0.105799995,0.0683,0.0257,0.0106999995,0.09517266
0.12539999,0.0963,0.0486,0.026099999,0.6274192
0.1313,0.093899995,0.041899998,0.022,0.31435105
0.15269999,0.111099996,0.0686,0.063599996,0.11367074
0.1236,0.0879,0.037,0.0154,0.50306344
0.1337,0.100999996,0.053799998,0.035099998,0.5209228
0.1105,0.0725,0.0279,0.012499999,0.15783803
0.1081,0.071899995,0.0276,0.0106999995,0.12481476
0.1426,0.107599996,0.067099996,0.048699997,0.6168682
0.119399995,0.081999995,0.0411,0.0297,0.09122475
0.122999996,0.0885,0.0382,0.0196,0.4412232
0.1236,0.083799995,0.0365,0.0208,0.10524184
0.1135,0.077199996,0.0313,0.0143,0.1182268
0.107599996,0.0713,0.0263,0.011299999,0.18200852
0.107,0.0707,0.0264,0.0101,0.07390023
0.1081,0.0713,0.0276,0.011299999,0.09011037
0.1301,0.1016,0.0545,0.0357,0.3291098
0.1099,0.0707,0.027199998,0.011299999,0.13829818
0.1064,0.0683,0.0254,0.0095,0.08299811
0.1266,0.0909,0.04,0.0184,0.3668396
0.109299995,0.0725,0.027199998,0.011899999,0.07589528
0.1171,0.078999996,0.0324,0.0154,0.08680076
0.1171,0.076699995,0.0392,0.011299999,0.18187273
0.1105,0.0713,0.0276,0.0095,0.09955584
0.1325,0.0915,0.0429,0.0208,0.17261887
0.111099996,0.0778,0.0321,0.0095,0.07314643
0.1046,0.0731,0.0285,0.011899999,0.2838615
0.105799995,0.067099996,0.024699999,0.0083,0.06167632
0.1188,0.085599996,0.0339,0.0143,0.50301415
0.1117,0.0778,0.0325,0.0154,0.33437833
0.11229999,0.0743,0.0299,0.011899999,0.087412894
0.115899995,0.0814,0.0345,0.017199999,0.24759616
0.119399995,0.0844,0.0352,0.0149,0.36571637
0.12539999,0.089099996,0.0391,0.0208,0.28109393
0.114099994,0.0755,0.0328,0.0083,0.14430153
0.1188,0.0802,0.0349,0.0178,0.14977773
0.114099994,0.0755,0.0288,0.0131,0.09335593
0.1295,0.098,0.0459,0.0196,2.8948066
0.1206,0.089099996,0.041899998,0.0202,1.678661
0.114099994,0.081999995,0.040999997,0.0256,0.20925672
0.1248,0.0814,0.038,0.0106999995,0.12884885
0.122999996,0.086799994,0.0391,0.019,0.23449357
0.1575,0.109299995,0.076799996,0.067099996,0.22290085
0.1087,0.0695,0.026999999,0.0106999995,0.074166745
0.109299995,0.0743,0.0299,0.011299999,0.20120731
0.12239999,0.081999995,0.034199998,0.0166,0.27626288
0.13669999,0.0986,0.0426,0.0196,0.40491077
0.1099,0.071899995,0.0257,0.0089,0.09588983
0.1087,0.0695,0.0266,0.011299999,0.07206782
0.1064,0.0689,0.024999999,0.0089,0.06113468
0.1081,0.0743,0.0276,0.0101,0.35340673
0.122999996,0.083799995,0.0403,0.0297,0.090112634
0.111099996,0.0725,0.0276,0.0095,0.080617204
0.107,0.0707,0.0279,0.012499999,0.09267141
0.1236,0.0897,0.0407,0.0208,0.62482095
0.109299995,0.0749,0.030199999,0.0131,0.21622266
0.107,0.0713,0.0285,0.011899999,0.11542838
0.1129,0.077199996,0.0312,0.0137,0.08913863
0.1218,0.0885,0.04,0.0208,0.3701553
0.107599996,0.073699996,0.029099999,0.012499999,0.275573
0.14739999,0.107599996,0.055999998,0.0315,0.2705967
0.117699996,0.081999995,0.0349,0.015999999,0.29530334
0.121199995,0.0826,0.0349,0.022,0.08934563
0.1165,0.078999996,0.0336,0.0137,0.094369225
0.13849999,0.0986,0.0446,0.0184,0.49543807
0.1165,0.077199996,0.0346,0.019,0.09027031
0.12539999,0.0885,0.039699998,0.0208,0.1414644
0.1087,0.0707,0.0275,0.0106999995,0.09412917
0.1117,0.0778,0.032199997,0.0196,0.20620786
0.117699996,0.0814,0.0354,0.0166,0.22251017
0.109299995,0.0689,0.0287,0.0077,0.06106979
0.1218,0.083799995,0.0348,0.0154,0.14936224
0.121199995,0.081999995,0.0358,0.0143,0.096951276
0.1099,0.0707,0.0266,0.0089,0.09847253
0.1188,0.0832,0.0361,0.0178,0.2627359
0.1165,0.0749,0.036,0.0131,0.10177468
0.1165,0.0802,0.0339,0.0196,0.0630427
0.11229999,0.0749,0.029299999,0.0131,0.18496591
0.105799995,0.0707,0.025999999,0.0083,0.189484
0.126,0.0879,0.0391,0.0202,0.14378789
0.1741,0.122999996,0.0854,0.0986,0.06883121
0.122999996,0.089099996,0.038799997,0.019,0.47960106
0.107599996,0.0713,0.0273,0.0095,0.21328999
0.1147,0.0796,0.034199998,0.0208,0.12980312
0.15869999,0.126,0.0729,0.0683,0.26421377
0.115899995,0.0784,0.0321,0.0166,0.1228608
0.111099996,0.0755,0.030499998,0.0131,0.18473639
0.14019999,0.0986,0.052899998,0.0481,0.1272327
0.1266,0.085599996,0.0416,0.017199999,0.29538584
0.107599996,0.0749,0.029299999,0.012499999,0.25983593
0.1171,0.0814,0.033099998,0.015999999,0.12127235
0.1236,0.0796,0.042799998,0.0279,0.07461075
0.1361,0.1004,0.053299997,0.0368,0.40950328
0.1218,0.089099996,0.046299998,0.0297,0.13248435
0.1236,0.0986,0.0414,0.0285,0.28529438
0.1218,0.0832,0.0374,0.019,0.1250141
0.1319,0.0951,0.048899997,0.033299997,0.3088135
0.12539999,0.0903,0.042,0.022,0.3120459
0.117699996,0.078999996,0.0316,0.0143,0.12874053
0.124199994,0.0879,0.0431,0.0279,0.1305365
0.103999995,0.0707,0.0267,0.0106999995,0.20187637
0.1099,0.070099995,0.0273,0.011299999,0.06259528
0.1717,0.1408,0.092,0.081999995,0.92948115
0.1171,0.0802,0.0336,0.0149,0.1216118
0.1099,0.078999996,0.033999998,0.0143,0.6307179
0.115899995,0.0778,0.0374,0.022,0.08661057
0.1188,0.0796,0.0337,0.0137,0.140814
0.12719999,0.0933,0.0422,0.0256,0.48898688
0.1236,0.0897,0.0394,0.026099999,0.27848053
0.1248,0.087299995,0.0382,0.017199999,0.17028138
0.18959999,0.1575,0.1191,0.1266,0.68584514
0.122999996,0.0885,0.0392,0.0202,0.47974122
0.1414,0.1064,0.0585,0.035099998,1.2145598
0.1325,0.0945,0.04,0.0178,0.47155258
0.1165,0.076699995,0.031,0.011899999,0.083485745
0.1331,0.098,0.0468,0.026099999,0.4780748
0.1165,0.0826,0.0337,0.0143,0.43347886
0.122999996,0.092099994,0.0444,0.023799999,1.5917639
0.105799995,0.070099995,0.025799999,0.0101,0.18250434
0.1432,0.1313,0.0655,0.0796,0.4139447
0.1099,0.0707,0.0251,0.0101,0.10330365
0.115899995,0.081999995,0.0343,0.0178,0.29236144
0.1153,0.083799995,0.043399997,0.011299999,0.26641265
0.1349,0.0963,0.0416,0.0184,0.4961832
0.1414,0.103999995,0.056199998,0.043399997,0.30041888
0.13669999,0.1064,0.0513,0.0256,1.6684744
0.114099994,0.078999996,0.0346,0.0178,0.10764388
0.1129,0.073699996,0.029099999,0.0101,0.08790858
0.1105,0.0743,0.0299,0.0101,0.0712543
0.122999996,0.0885,0.0414,0.0232,0.3521468
0.121199995,0.083799995,0.0365,0.0196,0.15584421
0.1349,0.0986,0.0471,0.026099999,0.509313
0.1188,0.083799995,0.0354,0.022599999,0.12185111
0.107599996,0.0743,0.028099999,0.011299999,0.23209289
0.105799995,0.0683,0.024699999,0.0095,0.055363044
0.1218,0.085599996,0.0365,0.017199999,0.25463685
0.107,0.0713,0.026999999,0.011899999,0.116618454
0.1182,0.085599996,0.038,0.0184,0.3262229
0.1052,0.0689,0.0278,0.011899999,0.07863958
0.1117,0.0796,0.0336,0.0149,0.33155957
0.12,0.0826,0.035099998,0.017199999,0.1550279
0.12239999,0.086799994,0.036199998,0.0149,0.48169273
0.1153,0.081999995,0.0348,0.017199999,0.2820307
0.1105,0.076699995,0.032199997,0.0166,0.20301788
0.121199995,0.085599996,0.037699997,0.0196,0.19088057
0.1135,0.077199996,0.031,0.011299999,0.2727099
0.109299995,0.0713,0.0254,0.0106999995,0.100406885
0.121199995,0.0862,0.0354,0.0143,0.4758092
0.1135,0.076699995,0.0315,0.0143,0.09216401
0.109299995,0.0713,0.0273,0.0131,0.07809877
0.111099996,0.076699995,0.030299999,0.0184,0.08052627
0.1165,0.078999996,0.0336,0.017199999,0.10463805
0.1182,0.0796,0.0339,0.0178,0.09373497
0.1147,0.077199996,0.031799998,0.0137,0.11498975
0.14559999,0.1117,0.0639,0.046299998,0.11560574
0.12,0.0874,0.0379,0.0184,0.8056385
0.1064,0.067099996,0.0245,0.011899999,0.062313993
0.1165,0.0761,0.0308,0.0143,0.087283015
0.1153,0.0784,0.031799998,0.0131,0.15756613
0.109299995,0.0707,0.0257,0.0106999995,0.09047262
0.1236,0.0885,0.038799997,0.0184,0.56589645
0.1182,0.0832,0.0343,0.017199999,0.334155
0.1099,0.0761,0.0299,0.011899999,0.22772887
0.1343,0.1034,0.0484,0.0267,1.659636
0.14019999,0.098,0.0559,0.0458,0.07490371
0.16759999,0.139,0.0911,0.122999996,0.104479924
0.1337,0.0927,0.044299997,0.023799999,0.16609873
0.122999996,0.0879,0.0367,0.017199999,0.46430236
0.1129,0.078999996,0.0321,0.0154,0.1983425
0.1188,0.083799995,0.036399998,0.0178,0.25853196
0.1188,0.0826,0.033999998,0.0143,0.2590334
0.15269999,0.124199994,0.0713,0.0624,0.97077924
0.119399995,0.085599996,0.037,0.0178,0.3766443
0.1218,0.0844,0.0349,0.0178,0.21478415
0.105799995,0.0743,0.026999999,0.011299999,0.45860726
0.111099996,0.0683,0.0328,0.0064999997,0.12476241
0.1236,0.085599996,0.037,0.0184,0.15683915
0.119399995,0.087299995,0.0413,0.022,0.9094444
0.12889999,0.089099996,0.044099998,0.030299999,0.088672325
0.12,0.081999995,0.0346,0.0149,0.084848404
0.1171,0.086799994,0.0413,0.0208,1.575743
0.2543,0.2127,0.1762,0.1753,1.3215069e-06
0.1182,0.0832,0.038799997,0.0166,0.14617631
0.1147,0.0755,0.033299997,0.015999999,0.22758569
0.107,0.0695,0.0257,0.0106999995,0.09505608
0.1117,0.0784,0.0325,0.0137,0.30955914
0.1081,0.077199996,0.0312,0.0131,0.26364148
0.109299995,0.071899995,0.0285,0.012499999,0.090848595
0.12889999,0.0927,0.041899998,0.0208,0.3995162
0.1248,0.0862,0.038,0.0202,0.15683559
0.1135,0.081999995,0.035499997,0.015999999,0.46945727
0.1153,0.077199996,0.030199999,0.0143,0.09563259
0.1064,0.0683,0.0254,0.0089,0.084925875
0.148,0.1099,0.0694,0.058799997,1.0063761
0.1182,0.0832,0.0336,0.0149,0.32136846
0.12889999,0.0927,0.0466,0.030299999,0.13282467
0.1206,0.0927,0.047799997,0.019,5.459813
0.1206,0.0862,0.0391,0.0256,0.24551791
0.1081,0.0725,0.026899999,0.0095,0.22418796
0.1182,0.0832,0.0346,0.017199999,0.23269144
0.115899995,0.0832,0.039699998,0.0202,1.8853142
0.1171,0.0832,0.0334,0.0143,0.32672217
0.115899995,0.077199996,0.0321,0.0154,0.08822902
0.107,0.0695,0.0264,0.011299999,0.07825032
0.1117,0.0749,0.0299,0.012499999,0.09906003
0.1034,0.066,0.023599999,0.0095,0.079827875
0.1135,0.0778,0.0325,0.017199999,0.10989439
0.107,0.0749,0.029399998,0.011299999,0.25955865
0.1099,0.070099995,0.0253,0.0095,0.08707385
0.1153,0.0761,0.030599998,0.0143,0.0843884
0.1052,0.0713,0.0267,0.0095,0.20628077
0.105799995,0.070099995,0.0263,0.0095,0.10261141
0.111099996,0.076699995,0.0328,0.0143,0.13372934
0.1064,0.0707,0.0264,0.0101,0.13092886
0.1046,0.0695,0.0256,0.0106999995,0.075817995
0.1236,0.085,0.0379,0.0178,0.15650968
0.1379,0.1046,0.056599997,0.033299997,0.71494126
0.1046,0.0695,0.024699999,0.0089,0.19219066
0.124199994,0.083799995,0.0466,0.0339,0.19730586
0.12,0.089099996,0.0392,0.0196,1.4499129
0.1153,0.0862,0.036,0.0184,2.1129482
0.1052,0.067099996,0.023599999,0.0083,0.06622574
0.103999995,0.0695,0.0253,0.0077,0.20679466
0.107,0.0689,0.0256,0.0106999995,0.06670832
0.1236,0.0879,0.035099998,0.0149,0.474312
0.1129,0.0755,0.029,0.011299999,0.13220665
0.1117,0.0761,0.028099999,0.0149,0.109486654
0.124199994,0.089099996,0.039699998,0.022,0.2917366
0.15869999,0.1266,0.0695,0.0743,0.10296929
0.1218,0.0826,0.040999997,0.029099999,0.06748949
0.11229999,0.073699996,0.03,0.0143,0.1035297
0.1147,0.0814,0.0339,0.015999999,0.4727647
0.12539999,0.0927,0.045599997,0.0244,0.88439095
0.1105,0.0802,0.0328,0.0149,0.45240802
0.1373,0.099199995,0.0576,0.042799998,0.49473643
0.12239999,0.0862,0.0368,0.0178,0.23135965
0.107599996,0.070099995,0.025999999,0.0106999995,0.09043829
0.1064,0.0677,0.0253,0.0095,0.061691422
0.117699996,0.0796,0.0327,0.0149,0.116617106
0.1171,0.0814,0.035099998,0.0202,0.18153584
0.1182,0.0802,0.0336,0.017199999,0.08311249
0.121199995,0.081999995,0.038,0.0208,0.0731131
0.1337,0.0933,0.0438,0.0244,0.13941503
0.1147,0.0743,0.0278,0.011899999,0.09046695
0.1165,0.077199996,0.0328,0.0166,0.08395676
0.124199994,0.085599996,0.0385,0.0178,0.11455386
0.1052,0.0689,0.0264,0.0083,0.09774545
0.114099994,0.081999995,0.0368,0.0178,0.59987515
0.1925,0.1105,0.0614,0.019,0.23737396
0.109299995,0.0725,0.033,0.0137,0.09345405
0.12889999,0.0909,0.038799997,0.0184,0.48335624
0.115899995,0.077199996,0.0339,0.0143,0.20589714
0.121199995,0.0879,0.0409,0.022599999,0.40531895
0.1004,0.0648,0.0241,0.0083,0.08532226
0.12,0.0844,0.0368,0.0149,0.30585098
0.1129,0.077199996,0.0279,0.0137,0.13064201
0.1284,0.0915,0.0379,0.0166,0.4955986
0.124199994,0.083799995,0.035099998,0.017199999,0.123599626
0.1105,0.0731,0.026899999,0.0101,0.1256279
0.122999996,0.089099996,0.0404,0.0256,0.2984568
0.1105,0.073699996,0.0296,0.0131,0.3966405
0.1087,0.0761,0.028199999,0.011299999,0.4060493
0.1117,0.0755,0.0299,0.0106999995,0.19474661
0.115899995,0.0802,0.0346,0.0178,0.21231245
0.1117,0.077199996,0.0321,0.015999999,0.20337804
0.1099,0.071899995,0.026099999,0.0106999995,0.112466455
0.111099996,0.0778,0.031799998,0.019,0.046772417
0.1206,0.081999995,0.033999998,0.0208,0.080331415
0.117699996,0.0844,0.0367,0.017199999,0.51444316
0.1295,0.0951,0.0471,0.0297,0.4159978
0.107,0.0695,0.0256,0.0089,0.08657266
0.12719999,0.0879,0.041899998,0.022599999,0.15095079
0.1099,0.0725,0.0263,0.0095,0.15530054
0.1153,0.0814,0.0349,0.015999999,0.39403895
0.1105,0.073699996,0.0285,0.011899999,0.10046019
0.13069999,0.093899995,0.042,0.022,0.4306842
0.2163,0.1741,0.1434,0.1313,0.14044426
0.1099,0.0749,0.0275,0.0101,0.103242375
0.13669999,0.1052,0.0521,0.0404,0.18536681
0.1046,0.0683,0.0251,0.011299999,0.08576369
0.1319,0.095699996,0.0422,0.022599999,0.43565285
0.1373,0.103999995,0.051999997,0.029099999,1.2140962
0.1147,0.081999995,0.0348,0.0196,0.4712202
0.1343,0.0963,0.048299998,0.035099998,0.23521613
0.111099996,0.0802,0.0349,0.0154,0.57860255
0.1218,0.0826,0.0358,0.0196,0.12282976
0.13069999,0.0897,0.045599997,0.0321,0.10280025
0.1153,0.0778,0.0315,0.0149,0.13215768
0.107,0.071899995,0.0276,0.011899999,0.16455434
0.28759998,0.2662,0.2518,0.2668,0.15013433
0.12539999,0.0909,0.039499998,0.021399999,0.49986312
0.1171,0.076699995,0.0312,0.0143,0.12977545
0.107,0.070099995,0.026099999,0.011899999,0.079810284
0.1153,0.0832,0.0365,0.015999999,0.41962233
0.12,0.0844,0.0392,0.019,0.2717665
0.1248,0.0897,0.0385,0.0178,0.32259342
0.107599996,0.077199996,0.0343,0.0083,0.19919878
0.1331,0.0969,0.042,0.023799999,0.36423346
0.115899995,0.077199996,0.032199997,0.0143,0.09663527
0.1165,0.077199996,0.030199999,0.011899999,0.11454824
0.1331,0.0975,0.048,0.026099999,0.5773282
0.109299995,0.073699996,0.029,0.011899999,0.109363124
0.111099996,0.0731,0.029099999,0.011899999,0.07025262
0.1604,0.12239999,0.073699996,0.0594,0.2924413
0.1248,0.0879,0.037699997,0.0166,0.51989514
0.1284,0.0969,0.0504,0.033299997,0.7286388
0.1278,0.092099994,0.0398,0.0178,0.50342923
0.1218,0.0897,0.0411,0.0202,0.58934873
0.1646,0.13849999,0.0876,0.0927,0.15372792
0.115899995,0.0778,0.0316,0.0137,0.086459406
0.107,0.070099995,0.027199998,0.0089,0.08092223
0.111099996,0.0784,0.0316,0.0154,0.3164859
0.1064,0.073699996,0.028199999,0.0101,0.56912494
0.1206,0.085,0.039699998,0.022599999,0.48850343
0.1052,0.0695,0.0254,0.0101,0.12065024
0.1432,0.1046,0.06,0.0475,0.17565176
0.1117,0.078999996,0.0336,0.015999999,0.5040335
0.111099996,0.0832,0.0446,0.030299999,0.5640994
0.1129,0.0778,0.0319,0.011899999,0.23748417
0.1295,0.0909,0.0438,0.026099999,0.11304022
0.1319,0.0969,0.0471,0.0285,0.5016179
0.114099994,0.073699996,0.0288,0.0106999995,0.06774337
0.1052,0.0707,0.026999999,0.0106999995,0.1937648
0.124199994,0.0885,0.0403,0.0202,0.330521
0.1064,0.0683,0.025799999,0.0089,0.06474397
0.1284,0.099199995,0.0624,0.046299998,0.21640813
0.11229999,0.0802,0.035099998,0.0178,0.4233187
0.1087,0.070099995,0.0275,0.011299999,0.07584503
0.1171,0.0778,0.0324,0.0149,0.08971957
0.107599996,0.0725,0.0267,0.0106999995,0.1910225
0.12539999,0.0862,0.0391,0.0196,0.15602283
0.11229999,0.071899995,0.028199999,0.0095,0.10469051
0.12539999,0.0879,0.0371,0.0166,0.23753734
0.12539999,0.0927,0.047399998,0.0297,0.11040634
0.1349,0.1087,0.0585,0.021399999,3.4016728
0.1943,0.1539,0.0973,0.085,0.35890263
0.13849999,0.100999996,0.0492,0.0309,0.49321178
0.12539999,0.083799995,0.0392,0.0184,0.325359
0.139,0.0986,0.0484,0.0285,0.17910609
0.1087,0.0713,0.0257,0.0083,0.0875143
0.1266,0.0915,0.0411,0.022,0.60131955
0.13069999,0.093899995,0.039699998,0.0178,0.56780994
0.12,0.085,0.0346,0.015999999,0.58223474
0.1135,0.0808,0.0343,0.0202,0.07271132
0.1153,0.0826,0.035099998,0.0154,0.4830374
0.1099,0.0725,0.028099999,0.0131,0.07605565
0.1028,0.0755,0.041699998,0.022599999,1.4029173
0.1081,0.0713,0.0312,0.0166,0.07771474
0.107,0.070099995,0.0264,0.0095,0.07700466
0.1266,0.0915,0.043199997,0.023799999,0.52328026
0.1099,0.0725,0.0267,0.0095,0.08862383
0.124199994,0.0879,0.0401,0.0208,0.30675563
0.1188,0.0874,0.0413,0.017199999,0.486646
0.1129,0.076699995,0.0308,0.0154,0.111485824
0.1105,0.0713,0.026999999,0.011899999,0.07461394
0.1052,0.0731,0.0279,0.011299999,0.23392835
0.1147,0.078999996,0.0325,0.0143,0.12148984
0.107,0.0713,0.0263,0.0089,0.17059438
0.1557,0.1153,0.0609,0.0374,0.34682336
0.1182,0.0796,0.032199997,0.0131,0.14107725
0.15689999,0.1284,0.0694,0.0576,0.28231472
0.105799995,0.0731,0.029,0.0101,0.23477367
0.1284,0.099199995,0.0459,0.0196,2.678963
0.119399995,0.089099996,0.0394,0.017199999,1.128346
0.1064,0.0677,0.0253,0.0101,0.06024542
0.1105,0.076699995,0.0319,0.0143,0.30500108
0.107,0.070099995,0.0257,0.0095,0.13967538
0.1165,0.0814,0.034199998,0.0166,0.2692844
0.1117,0.0725,0.0284,0.011899999,0.08841056
0.126,0.086799994,0.038599998,0.0184,0.14112645
0.1064,0.0683,0.0254,0.0083,0.08288835
0.1313,0.0903,0.0477,0.0196,0.2735052
0.14739999,0.115899995,0.0783,0.071899995,0.23025896
0.1135,0.083799995,0.043399997,0.0315,0.3120575
0.1129,0.0749,0.030299999,0.012499999,0.10024674
0.1396,0.0975,0.048299998,0.038599998,0.13044775
0.107599996,0.0749,0.0288,0.0131,0.16665192
0.1284,0.0903,0.0407,0.0202,0.14837421
0.1171,0.0784,0.0316,0.0166,0.12839298
0.1099,0.0755,0.0315,0.011899999,0.24545528
0.12239999,0.086799994,0.036,0.017199999,0.4961822
0.1117,0.0725,0.026999999,0.0101,0.076806545
0.1278,0.087299995,0.038599998,0.019,0.12322723
0.12889999,0.092099994,0.0389,0.0178,0.48445874
0.1266,0.0945,0.0468,0.024999999,0.86870456
0.111099996,0.0731,0.0285,0.012499999,0.08364026
0.1171,0.0814,0.0343,0.015999999,0.20738183
0.12,0.0814,0.0367,0.019,0.22853555
0.117699996,0.0814,0.0357,0.017199999,0.22980353
0.103999995,0.0725,0.0273,0.012499999,0.3381484
0.109299995,0.0695,0.0267,0.0131,0.08652335
0.105799995,0.0683,0.023899999,0.0095,0.08842161
0.121199995,0.0802,0.0379,0.0196,0.21206588
0.12539999,0.0862,0.0382,0.0202,0.1146345
0.117699996,0.078999996,0.0308,0.0131,0.15869962
0.1182,0.0927,0.0403,0.0285,0.14681368
0.109299995,0.0713,0.0263,0.0101,0.10779538
0.12,0.0814,0.0354,0.0154,0.12354517
0.1046,0.0677,0.024699999,0.0101,0.089299165
0.105799995,0.0695,0.0251,0.0095,0.12632774
0.2276,0.1919,0.1496,0.14739999,0.28806618
0.1165,0.078999996,0.0325,0.0154,0.09037149
0.1361,0.1117,0.0517,0.046299998,0.35278824
0.12719999,0.0927,0.041899998,0.022,0.50773835
0.1064,0.0689,0.024799999,0.0095,0.080630615
0.119399995,0.0814,0.0346,0.017199999,0.13289553
0.12539999,0.0903,0.0391,0.019,0.30672377
0.1278,0.0903,0.038599998,0.017199999,0.59646016
0.1206,0.0897,0.0361,0.019,1.1019169
0.1165,0.0814,0.0328,0.0137,0.3033917
0.122999996,0.083799995,0.0382,0.019,0.14861158
0.107599996,0.0695,0.025799999,0.0101,0.08670864
0.1171,0.0784,0.0327,0.0154,0.08302696
0.1064,0.0677,0.025799999,0.0101,0.054756314
0.1052,0.070099995,0.0279,0.011299999,0.1564911
0.1343,0.095699996,0.044,0.023799999,0.32926387
0.12889999,0.0909,0.040999997,0.0208,0.13063136
0.1866,0.1515,0.1266,0.14379999,0.21171175
0.111099996,0.0695,0.029099999,0.0064999997,0.07894451
0.111099996,0.076699995,0.030599998,0.0137,0.22788991
0.12539999,0.0909,0.0391,0.0202,0.39906916
0.13849999,0.103999995,0.061899997,0.0499,0.3795906
0.1206,0.0862,0.0401,0.0196,0.5057144
0.1236,0.081999995,0.035499997,0.022,0.09697388
0.1604,0.1153,0.0801,0.067099996,0.11155988
0.12,0.0826,0.038799997,0.0244,0.11162936
0.122999996,0.0862,0.0444,0.0321,0.20615001
0.105799995,0.0695,0.0263,0.0106999995,0.07545103
0.117699996,0.0808,0.033999998,0.0178,0.19560762
0.124199994,0.089099996,0.037,0.0184,0.4724264
0.1248,0.0885,0.0401,0.0196,0.32932732
0.1147,0.0826,0.0346,0.015999999,0.5830334
0.107599996,0.070099995,0.026899999,0.011299999,0.0853871
0.114099994,0.076699995,0.0316,0.0131,0.119227014
0.105799995,0.0677,0.024699999,0.0095,0.067387566
0.12,0.086799994,0.0389,0.0196,0.6975537
0.1153,0.081999995,0.035499997,0.0166,0.30503136
0.119399995,0.085599996,0.0348,0.0166,0.6396917
0.121199995,0.081999995,0.0348,0.0166,0.17977722
0.1099,0.0743,0.03,0.012499999,0.17161243
0.1147,0.078999996,0.032199997,0.0149,0.3175384
0.1052,0.070099995,0.0276,0.0106999995,0.1241916
0.107599996,0.0713,0.0264,0.011299999,0.29325238
0.1081,0.0713,0.025799999,0.0106999995,0.1098744
0.1188,0.0814,0.034199998,0.015999999,0.091631204
0.12539999,0.0903,0.0385,0.019,0.41418216
0.122999996,0.0903,0.038799997,0.019,0.6424762
0.1165,0.0778,0.0315,0.0154,0.12838267
0.1099,0.0713,0.0266,0.0101,0.079093106
0.103999995,0.070099995,0.0266,0.0101,0.22541566
0.1129,0.0814,0.0358,0.0184,0.4363159
0.1188,0.0862,0.0409,0.022,1.0306749
0.1182,0.0826,0.035099998,0.017199999,0.16105376
0.1361,0.0963,0.045599997,0.0256,0.151949
0.1087,0.0725,0.0279,0.012499999,0.12860194
0.1331,0.095699996,0.0409,0.0178,0.44457987
0.1652,0.1432,0.1019,0.11229999,0.09270909
0.1153,0.076699995,0.0309,0.0149,0.09958916
0.1064,0.0755,0.028199999,0.0131,0.8390044
0.1426,0.1034,0.0486,0.0244,0.37436253
0.111099996,0.0778,0.0349,0.019,0.2568478
0.1129,0.078999996,0.0315,0.0166,0.19587246
0.1337,0.0927,0.0438,0.022599999,0.21017464
0.1759,0.1408,0.096599996,0.085,0.82471335
0.1087,0.0731,0.0287,0.011899999,0.194603
0.115899995,0.0832,0.0349,0.0154,1.0568984
0.109299995,0.0713,0.0264,0.0071,0.10954724
0.1171,0.0796,0.037699997,0.0256,0.060040567
0.1147,0.078999996,0.0328,0.0149,0.28505418
0.114099994,0.0761,0.031,0.0137,0.10160103
0.115899995,0.076699995,0.031,0.0137,0.105620384
0.1087,0.0755,0.030199999,0.012499999,0.25912318
0.1153,0.077199996,0.0316,0.0154,0.14866014
0.1182,0.0862,0.040599998,0.0202,1.304154
0.1147,0.077199996,0.0321,0.0143,0.102377996
0.1497,0.1052,0.055,0.058799997,0.08208962
0.11229999,0.077199996,0.031799998,0.0149,0.1578196
0.1188,0.083799995,0.037299998,0.0184,0.29308596
0.1396,0.0986,0.0557,0.058199998,0.063645005
0.145,0.102199994,0.049,0.0267,0.25318992
0.1165,0.0778,0.0299,0.012499999,0.16315232
0.1165,0.081999995,0.030599998,0.0166,0.3259102
0.12239999,0.089099996,0.0389,0.0178,0.88505787
0.14199999,0.1081,0.060799997,0.0499,0.07449356
0.1337,0.0945,0.046299998,0.0273,0.15421675
0.1081,0.0749,0.027199998,0.0106999995,0.40314078
0.12239999,0.083799995,0.038599998,0.024999999,0.08968689
0.1052,0.070099995,0.025799999,0.0101,0.14297386
0.122999996,0.085599996,0.0413,0.0256,0.08505744
0.1248,0.0915,0.042799998,0.0232,0.38244033
0.3108,0.28759998,0.23889999,0.2757,0.12295167
0.107599996,0.0725,0.027199998,0.011899999,0.1678772
0.1153,0.076699995,0.032199997,0.0154,0.09110769
0.109299995,0.0731,0.0276,0.0137,0.07112674
0.1129,0.070099995,0.030199999,0.0131,0.07775071
0.1278,0.0927,0.0437,0.0256,0.4907855
0.1248,0.089099996,0.038,0.0143,0.51022506
0.105799995,0.0683,0.024999999,0.0089,0.06809049
0.1153,0.0784,0.0328,0.0154,0.10664924
0.107,0.0707,0.0266,0.0101,0.0787617
0.107599996,0.0695,0.0241,0.0077,0.08741529
